   735.0000       1.707285      -1.346835    
   740.0000       1.743757      -1.345301    
   745.0000       1.781538      -1.343767    
   750.0000       1.820715      -1.342233    
   755.0000       1.861366      -1.340699    
   760.0000       1.903585      -1.339165    
   765.0000       1.947473      -1.337631    
   770.0000       1.993125      -1.336098    
   775.0000       2.040669      -1.334564    
   780.0000       2.090224      -1.333029    
   785.0000       2.141922      -1.331496    
   790.0000       2.195926      -1.329962    
   795.0000       2.252388      -1.328428    
   800.0000       2.311493      -1.326893    
   805.0000       2.373439      -1.325359    
   810.0000       2.438439      -1.323826    
   815.0000       2.506742      -1.322292    
   820.0000       2.578604      -1.320757    
   825.0000       2.654336      -1.319224    
   830.0000       2.734251      -1.317689    
   835.0000       2.818728      -1.316155    
   840.0000       2.908171      -1.314620    
   845.0000       3.003077      -1.313086    
   850.0000       3.103930      -1.311553    
   855.0000       3.211340      -1.310020    
   860.0000       3.325989      -1.308485    
   865.0000       3.448638      -1.306952    
   870.0000       3.580184      -1.305417    
   875.0000       3.721648      -1.303884    
   880.0000       3.874202      -1.302349    
   885.0000       4.039240      -1.300816    
   890.0000       4.218385      -1.299282    
   895.0000       4.413539      -1.297748    
   900.0000       4.626996      -1.296214    
   905.0000       4.861470      -1.294680    
   910.0000       5.120267      -1.293146    
   915.0000       5.407430      -1.291612    
   920.0000       5.727924      -1.290078    
   925.0000       6.087988      -1.288544    
   930.0000       6.495408      -1.287010    
   935.0000       6.960340      -1.285476    
   940.0000       7.495932      -1.283942    
   945.0000       8.119707      -1.282408    
   950.0000       8.855491      -1.280874    
   955.0000       9.736573      -1.279340    
   960.0000       10.81086      -1.277806    
   965.0000       12.14994      -1.276272    
   970.0000       13.86571      -1.274738    
   975.0000       16.14350      -1.273204    
   980.0000       19.31408      -1.271670    
   985.0000       24.03104      -1.270136    
   990.0000       31.79203      -1.268602    
   995.0000       46.95037      -1.267068    
   1000.000       89.72286      -1.265534    
   1005.000       1008.002      -1.264000    
   1010.000       109.1414      -1.262466    
   1015.000       51.76136      -1.260932    
   1020.000       33.92089      -1.259398    
   1025.000       25.22280      -1.257864    
   1030.000       20.07237      -1.256330    
   1035.000       16.66639      -1.254796    
   1040.000       14.24665      -1.253262    
   1045.000       12.43875      -1.251728    
   1050.000       11.03648      -1.250194    
   1055.000       9.916966      -1.248660    
   1060.000       9.002398      -1.247126    
   1065.000       8.241117      -1.245592    
   1070.000       7.597474      -1.244059    
   1075.000       7.046094      -1.242525    
   1080.000       6.568391      -1.240991    
   1085.000       6.150461      -1.239455    
   1090.000       5.781730      -1.237923    
   1095.000       5.453891      -1.236388    
   1100.000       5.160508      -1.234855    
   1105.000       4.896363      -1.233321    
   1110.000       4.657251      -1.231787    
   1115.000       4.439758      -1.230252    
   1120.000       4.241045      -1.228719    
   1125.000       4.058754      -1.227185    
   1130.000       3.890907      -1.225651    
   1135.000       3.735828      -1.224117    
   1140.000       3.592097      -1.222583    
   1145.000       3.458484      -1.221049    
   1150.000       3.333949      -1.219515    
   1155.000       3.217573      -1.217981    
   1160.000       3.108569      -1.216446    
   1165.000       3.006227      -1.214912    
   1170.000       2.909969      -1.213380    
   1175.000       2.819236      -1.211845    
   1180.000       2.733549      -1.210311    
   1185.000       2.652495      -1.208777    
   1190.000       2.575688      -1.207243    
   1195.000       2.502805      -1.205709    
   1200.000       2.433526      -1.204175    
   1205.000       2.367588      -1.202641    
   1210.000       2.304749      -1.201107    
   1215.000       2.244778      -1.199573    
   1220.000       2.187484      -1.198039    
   1225.000       2.132676      -1.196505    
   1230.000       2.080185      -1.194971    
   1235.000       2.029864      -1.193437    
   1240.000       1.981571      -1.191903    
   1245.000       1.935173      -1.190369    
   1250.000       1.890574      -1.188834    
   1255.000       1.847643      -1.187302    
   1260.000       1.806295      -1.185767    
   1265.000       1.766426      -1.184233    
   1270.000       1.727960      -1.182699    
   1275.000       1.690814      -1.181166    
   1280.000       1.654917      -1.179631    
   1285.000       1.620195      -1.178097    
   1290.000       1.586604      -1.176564    
   1295.000       1.554063      -1.175030    
   1300.000       1.522532      -1.173496    
   1305.000       1.491954      -1.171962    
   1310.000       1.462284      -1.170428    
   1315.000       1.433471      -1.168896    
   1320.000       1.405485      -1.167361    
   1325.000       1.378291      -1.165841    
   1330.000       1.351809      -1.164290    
   1335.000       1.326058      -1.162756    
   1340.000       1.300980      -1.161223    
   1345.000       1.276551      -1.159689    
   1350.000       1.252739      -1.158156    
   1355.000       1.229522      -1.156621    
   1360.000       1.206863      -1.155088    
   1365.000       1.184750      -1.153553    
   1370.000       1.163152      -1.152019    
   1375.000       1.142053      -1.150486    
   1380.000       1.121428      -1.148951    
   1385.000       1.101264      -1.147418    
   1390.000       1.081533      -1.145883    
   1395.000       1.062226      -1.144349    
   1400.000       1.043323      -1.142816    
   1405.000       1.024816      -1.141281    
   1410.000       1.006663      -1.139746    
   1415.000      0.9888787      -1.138216    
   1420.000      0.9714417      -1.136680    
   1425.000      0.9543386      -1.135146    
   1430.000      0.9375518      -1.133612    
   1435.000      0.9210733      -1.132078    
   1440.000      0.9048923      -1.130545    
   1445.000      0.8889899      -1.129010    
   1450.000      0.8733767      -1.127476    
   1455.000      0.8580221      -1.125942    
   1460.000      0.8429268      -1.124408    
   1465.000      0.8280767      -1.122873    
   1470.000      0.8134626      -1.121340    
   1475.000      0.7990860      -1.119804    
   1480.000      0.7849258      -1.118273    
   1485.000      0.7709837      -1.116728    
   1490.000      0.7572474      -1.115205    
   1495.000      0.7437126      -1.113673    
   1500.000      0.7303683      -1.112136    
   1505.000      0.7172183      -1.110603    
   1510.000      0.7042415      -1.109068    
   1515.000      0.6914464      -1.107534    
   1520.000      0.6788155      -1.106000    
   1525.000      0.6663494      -1.104466    
   1530.000      0.6540411      -1.102935    
   1535.000      0.6418889      -1.101399    
   1540.000      0.6298822      -1.099864    
   1545.000      0.6180219      -1.098331    
   1550.000      0.6062971      -1.096799    
   1555.000      0.5947070      -1.095267    
   1560.000      0.5832437      -1.093727    
   1565.000      0.5719041      -1.092094    
   1570.000      0.5606982      -1.090656    
   1575.000      0.5496023      -1.089127    
   1580.000      0.5386153      -1.087592    
   1585.000      0.5277457      -1.086057    
   1590.000      0.5169750      -1.084525    
   1595.000      0.5063162      -1.082990    
   1600.000      0.4957525      -1.081455    
   1605.000      0.4852837      -1.079923    
   1610.000      0.4749071      -1.078393    
