  0.0000000E+00  5.9604641E-08
  9.7703960E-05   1.539589    
  1.9540792E-04  0.4261012    
  2.9311187E-04  0.2759518    
  3.9081584E-04   1.517077    
  4.8851978E-04  0.2867818    
  5.8622373E-04  -1.514161    
  6.8392768E-04 -0.5954055    
  7.8163168E-04 -0.1528634    
  8.7933562E-04  -1.450054    
  9.7703957E-04 -0.5631735    
  1.0747436E-03   1.439475    
  1.1724475E-03  0.7748609    
  1.2701515E-03  6.3273273E-02
  1.3678554E-03   1.343891    
  1.4655594E-03  0.8192540    
  1.5632634E-03  -1.316400    
  1.6609672E-03 -0.9547933    
  1.7586712E-03 -1.1844217E-02
  1.8563751E-03  -1.205631    
  1.9540791E-03  -1.046019    
  2.0517830E-03   1.147965    
  2.1494871E-03   1.125317    
  2.2471910E-03  1.2456774E-03
  2.3448949E-03   1.043662    
  2.4425990E-03   1.235785    
  2.5403029E-03 -0.9392306    
  2.6380068E-03  -1.276799    
  2.7357107E-03 -3.2026928E-02
  2.8334148E-03 -0.8673041    
  2.9311187E-03  -1.382533    
  3.0288226E-03  0.6970689    
  3.1265267E-03   1.400326    
  3.2242306E-03  0.1025918    
  3.3219345E-03  0.6863725    
  3.4196386E-03   1.482175    
  3.5173425E-03 -0.4298568    
  3.6150464E-03  -1.488119    
  3.7127503E-03 -0.2092735    
  3.8104544E-03 -0.5107070    
  3.9081583E-03  -1.532728    
  4.0058624E-03  0.1471011    
  4.1035661E-03   1.533916    
  4.2012702E-03  0.3465080    
  4.2989743E-03  0.3497100    
  4.3966779E-03   1.534398    
  4.4943821E-03  0.1409899    
  4.5920862E-03  -1.533268    
  4.6897898E-03 -0.5070964    
  4.7874940E-03 -0.2118983    
  4.8851981E-03  -1.489550    
  4.9829017E-03 -0.4239674    
  5.0806059E-03   1.483764    
  5.1783095E-03  0.6825455    
  5.2760136E-03  0.1045023    
  5.3737178E-03   1.402591    
  5.4714214E-03  0.6916121    
  5.5691255E-03  -1.385154    
  5.6668296E-03 -0.8634672    
  5.7645333E-03 -3.3123460E-02
  5.8622374E-03  -1.279748    
  5.9599415E-03 -0.9343989    
  6.0576452E-03   1.239373    
  6.1553493E-03   1.040025    
  6.2530534E-03  1.4716535E-03
  6.3507571E-03   1.128771    
  6.4484612E-03   1.143922    
  6.5461653E-03  -1.050466    
  6.6438690E-03  -1.202400    
  6.7415731E-03 -1.1187783E-02
  6.8392772E-03 -0.9585544    
  6.9369809E-03  -1.313274    
  7.0346850E-03  0.8244140    
  7.1323887E-03   1.341255    
  7.2300928E-03  6.1768446E-02
  7.3277969E-03  0.7787191    
  7.4255005E-03   1.437353    
  7.5232047E-03 -0.5688671    
  7.6209088E-03  -1.448181    
  7.7186124E-03 -0.1505887    
  7.8163166E-03 -0.5991514    
  7.9140207E-03  -1.513085    
  8.0117248E-03  0.2928071    
  8.1094280E-03   1.516099    
  8.2071321E-03  0.2730252    
  8.3048362E-03  0.4295342    
  8.4025403E-03   1.539556    
  8.5002445E-03 -6.1390395E-03
  8.5979486E-03  -1.539601    
  8.6956518E-03 -0.4226771    
  8.7933559E-03 -0.2788905    
  8.8910600E-03  -1.518035    
  8.9887641E-03 -0.2807519    
  9.0864683E-03   1.515213    
  9.1841724E-03  0.5916641    
  9.2818756E-03  0.1551535    
  9.3795797E-03   1.451910    
  9.4772838E-03  0.5574704    
  9.5749879E-03  -1.441575    
  9.6726920E-03 -0.7710026    
  9.7703962E-03 -6.4794831E-02
  9.8680994E-03  -1.346511    
  9.9658035E-03 -0.8140808    
  1.0063508E-02   1.319505    
  1.0161212E-02  0.9510279    
  1.0258916E-02  1.2519105E-02
  1.0356619E-02   1.208852    
  1.0454323E-02   1.041555    
  1.0552027E-02  -1.151989    
  1.0649731E-02  -1.121853    
  1.0747436E-02 -1.0387002E-03
  1.0845140E-02  -1.047292    
  1.0942843E-02  -1.232177    
  1.1040547E-02  0.9440470    
  1.1138251E-02   1.273837    
  1.1235955E-02  3.0948473E-02
  1.1333659E-02  0.8711395    
  1.1431363E-02   1.379890    
  1.1529067E-02 -0.7025142    
  1.1626771E-02  -1.398044    
  1.1724475E-02 -0.1006980    
  1.1822179E-02 -0.6902015    
  1.1919883E-02  -1.480562    
  1.2017586E-02  0.4357394    
  1.2115290E-02   1.486669    
  1.2212995E-02  0.2066630    
  1.2310699E-02  0.5143238    
  1.2408403E-02   1.532166    
  1.2506107E-02 -0.1532096    
  1.2603810E-02  -1.533412    
  1.2701514E-02 -0.3433168    
  1.2799218E-02 -0.3529221    
  1.2896922E-02  -1.534858    
  1.2994627E-02 -0.1348768    
  1.3092331E-02   1.533786    
  1.3190034E-02  0.5034932    
  1.3287738E-02  0.2145367    
  1.3385442E-02   1.490961    
  1.3483146E-02  0.4180706    
  1.3580850E-02  -1.485332    
  1.3678554E-02 -0.6787211    
  1.3776258E-02 -0.1064289    
  1.3873962E-02  -1.404840    
  1.3971666E-02 -0.6861443    
  1.4069370E-02   1.387754    
  1.4167074E-02  0.8596279    
  1.4264777E-02  3.4238365E-02
  1.4362481E-02   1.282685    
  1.4460186E-02  0.9295521    
  1.4557890E-02  -1.242942    
  1.4655594E-02  -1.036382    
  1.4753298E-02 -1.7165391E-03
  1.4851001E-02  -1.132216    
  1.4948705E-02  -1.139861    
  1.5046409E-02   1.054897    
  1.5144113E-02   1.199158    
  1.5241818E-02  1.0550066E-02
  1.5339522E-02  0.9623110    
  1.5437225E-02   1.310127    
  1.5534929E-02 -0.8295603    
  1.5632633E-02  -1.338605    
  1.5730336E-02 -6.0281198E-02
  1.5828041E-02 -0.7825779    
  1.5925745E-02  -1.435209    
  1.6023450E-02  0.5745517    
  1.6121153E-02   1.446290    
  1.6218856E-02  0.1483291    
  1.6316561E-02  0.6029019    
  1.6414264E-02   1.511987    
  1.6511969E-02 -0.2988274    
  1.6609672E-02  -1.515100    
  1.6707378E-02 -0.2701114    
  1.6805081E-02 -0.4329762    
  1.6902784E-02  -1.539500    
  1.7000489E-02  1.2277841E-02
  1.7098192E-02   1.539591    
  1.7195897E-02  0.4192612    
  1.7293600E-02  0.2818412    
  1.7391304E-02   1.518973    
  1.7489009E-02  0.2747174    
  1.7586712E-02  -1.516244    
  1.7684417E-02 -0.5879276    
  1.7782120E-02 -0.1574586    
  1.7879823E-02  -1.453748    
  1.7977528E-02 -0.5517580    
  1.8075231E-02   1.443652    
  1.8172937E-02  0.7671449    
  1.8270640E-02  6.6334508E-02
  1.8368345E-02   1.349117    
  1.8466048E-02  0.8088945    
  1.8563751E-02  -1.322590    
  1.8661456E-02 -0.9472588    
  1.8759159E-02 -1.3212516E-02
  1.8856864E-02  -1.212060    
  1.8954568E-02  -1.037074    
  1.9052271E-02   1.155995    
  1.9149976E-02   1.118381    
  1.9247679E-02  8.5008139E-04
  1.9345384E-02   1.050916    
  1.9443087E-02   1.228550    
  1.9540792E-02 -0.9488479    
  1.9638496E-02  -1.270863    
  1.9736199E-02 -2.9888054E-02
  1.9833904E-02 -0.8749720    
  1.9931607E-02  -1.377226    
  2.0029312E-02  0.7079474    
  2.0127015E-02   1.395747    
  2.0224718E-02  9.8820694E-02
  2.0322423E-02  0.6940331    
  2.0420127E-02   1.478927    
  2.0517832E-02 -0.4416145    
  2.0615535E-02  -1.485200    
  2.0713238E-02 -0.2040659    
  2.0810943E-02 -0.5179471    
  2.0908646E-02  -1.531581    
  2.1006351E-02  0.1593157    
  2.1104055E-02   1.532889    
  2.1201760E-02  0.3401366    
  2.1299463E-02  0.3561451    
  2.1397166E-02   1.535298    
  2.1494871E-02  0.1287613    
  2.1592574E-02  -1.534281    
  2.1690279E-02 -0.4998965    
  2.1787982E-02 -0.2171889    
  2.1885686E-02  -1.492354    
  2.1983391E-02 -0.4121672    
  2.2081094E-02   1.486877    
  2.2178799E-02  0.6748992    
  2.2276502E-02  0.1083715    
  2.2374205E-02   1.407072    
  2.2471910E-02  0.6806652    
  2.2569614E-02  -1.390332    
  2.2667319E-02 -0.8557867    
  2.2765022E-02 -3.5371002E-02
  2.2862727E-02  -1.285609    
  2.2960430E-02 -0.9246901    
  2.3058133E-02   1.246491    
  2.3155838E-02   1.032733    
  2.3253541E-02  1.9802896E-03
  2.3351246E-02   1.135654    
  2.3448950E-02   1.135781    
  2.3546653E-02  -1.059310    
  2.3644358E-02  -1.195906    
  2.3742061E-02 -9.9309748E-03
  2.3839766E-02 -0.9660634    
  2.3937469E-02  -1.306960    
  2.4035173E-02  0.8346935    
  2.4132878E-02   1.335941    
  2.4230581E-02  5.8811467E-02
  2.4328286E-02  0.7864362    
  2.4425989E-02   1.433044    
  2.4523694E-02 -0.5802270    
  2.4621397E-02  -1.444381    
  2.4719100E-02 -0.1460852    
  2.4816805E-02 -0.6066569    
  2.4914509E-02  -1.510867    
  2.5012214E-02  0.3048427    
  2.5109917E-02   1.514081    
  2.5207620E-02  0.2672098    
  2.5305325E-02  0.4364265    
  2.5403028E-02   1.539423    
  2.5500733E-02 -1.8416164E-02
  2.5598437E-02  -1.539559    
  2.5696140E-02 -0.4158548    
  2.5793845E-02 -0.2848043    
  2.5891548E-02  -1.519890    
  2.5989253E-02 -0.2686782    
  2.6086956E-02   1.517253    
  2.6184661E-02  0.5841958    
  2.6282365E-02  0.1597789    
  2.6380068E-02   1.455568    
  2.6477773E-02  0.5460370    
  2.6575476E-02  -1.445708    
  2.6673181E-02 -0.7632874    
  2.6770884E-02 -6.7891084E-02
  2.6868587E-02  -1.351708    
  2.6966292E-02 -0.8036950    
  2.7063996E-02   1.325654    
  2.7161701E-02  0.9434851    
  2.7259404E-02  1.3924642E-02
  2.7357109E-02   1.215259    
  2.7454812E-02   1.032577    
  2.7552515E-02  -1.159983    
  2.7650220E-02  -1.114902    
  2.7747924E-02 -6.8053597E-04
  2.7845629E-02  -1.054532    
  2.7943332E-02  -1.224903    
  2.8041035E-02  0.9536338    
  2.8138740E-02   1.267876    
  2.8236443E-02  2.8845770E-02
  2.8334148E-02  0.8788031    
  2.8431851E-02   1.374541    
  2.8529555E-02 -0.7133698    
  2.8627260E-02  -1.393433    
  2.8724963E-02 -9.6959613E-02
  2.8822668E-02 -0.6978670    
  2.8920371E-02  -1.477271    
  2.9018076E-02  0.4474826    
  2.9115779E-02   1.483713    
  2.9213483E-02  0.2014832    
  2.9311188E-02  0.5215773    
  2.9408891E-02   1.530975    
  2.9506596E-02 -0.1654190    
  2.9604299E-02  -1.532344    
  2.9702002E-02 -0.3369668    
  2.9799707E-02 -0.3593780    
  2.9897410E-02  -1.535717    
  2.9995115E-02 -0.1226436    
  3.0092819E-02   1.534754    
  3.0190522E-02  0.4963069    
  3.0288227E-02  0.2198549    
  3.0385930E-02   1.493727    
  3.0483635E-02  0.4062572    
  3.0581338E-02  -1.488400    
  3.0679043E-02 -0.6710803    
  3.0776747E-02 -0.1103312    
  3.0874450E-02  -1.409288    
  3.0972155E-02 -0.6751752    
  3.1069858E-02   1.392889    
  3.1167563E-02  0.8519443    
  3.1265266E-02  3.6521640E-02
  3.1362969E-02   1.288519    
  3.1460673E-02  0.9198135    
  3.1558380E-02  -1.250020    
  3.1656083E-02  -1.029076    
  3.1753786E-02 -2.2624431E-03
  3.1851489E-02  -1.139081    
  3.1949192E-02  -1.131684    
  3.2046899E-02   1.063706    
  3.2144602E-02   1.192643    
  3.2242306E-02  9.3304133E-03
  3.2340009E-02  0.9698110    
  3.2437712E-02   1.303773    
  3.2535419E-02 -0.8398125    
  3.2633122E-02  -1.333263    
  3.2730825E-02 -5.7359274E-02
  3.2828528E-02 -0.7902948    
  3.2926235E-02  -1.430856    
  3.3023939E-02  0.5858927    
  3.3121642E-02   1.442454    
  3.3219345E-02  0.1438560    
  3.3317048E-02  0.6104158    
  3.3414755E-02   1.509725    
  3.3512458E-02 -0.3108532    
  3.3610161E-02  -1.513043    
  3.3707865E-02 -0.2643211    
  3.3805568E-02 -0.4398853    
  3.3903275E-02  -1.539324    
  3.4000978E-02  2.4554430E-02
  3.4098681E-02   1.539505    
  3.4196384E-02  0.4124570    
  3.4294087E-02  0.2877794    
  3.4391794E-02   1.520788    
  3.4489498E-02  0.2626349    
  3.4587201E-02  -1.518239    
  3.4684904E-02 -0.5804687    
  3.4782607E-02 -0.1621138    
  3.4880314E-02  -1.457370    
  3.4978017E-02 -0.5403067    
